"Time-Step";"flow-time";"tensao-a";"tensao-b";"tensao-c"
825;0.06874725;887.122783611374;471.0704818274172;-1112.943601905431
826;0.06883058;873.9067040452957;528.3574591871783;-1107.054182237542
827;0.06891390999999999;867.3455092873529;592.7109599089482;-1092.835370892198
828;0.06899724;852.4623020348789;643.2949965777254;-1085.787355259837
829;0.06908057000000001;843.6324759559665;701.9012945856753;-1072.505233406955
830;0.0691639;831.4035389249256;751.0651874779763;-1060.081424382523
831;0.06924723000000001;819.7431598865385;798.3560410893389;-1046.111320814128
832;0.06933056;805.4126483703677;838.4777738391078;-1034.213508914424
833;0.06941389000000001;790.038104163822;875.0062694683069;-1020.930933137896
834;0.06949722;775.6936792258983;907.9288135596171;-1004.743697826543
835;0.06958055;758.4189774960012;932.2330273011986;-992.1796542781641
836;0.06966388;740.7640219539356;953.906541642464;-977.3615594574782
837;0.06974721;721.6762133011482;970.2764613294455;-961.437327201699
838;0.06983054;701.1433016918148;982.5609750104283;-946.7903347243824
839;0.06991387;679.4008093256222;990.5177154410029;-931.0182415389016
840;0.0699972;656.6472220555137;994.4576523949543;-916.4825502334979
841;0.07008053;633.1640601075408;996.1844193702026;-901.2239713880325
842;0.07016386000000001;608.8041065563871;996.3855484449375;-886.1242017522973
843;0.07024719;582.4981483220838;996.0420198087057;-870.6134528335699
844;0.07033052000000001;552.9100618580692;992.9763545100343;-855.2402937427
845;0.07041385;517.3718074987577;988.3813891639857;-839.0252873461405
846;0.07049718000000001;476.6020545625409;980.6698381334539;-822.3244264297838
847;0.07058051;430.5241712313589;971.5108341203527;-804.6566350285489
848;0.07066384000000001;377.4655898201733;959.2842355395687;-786.7048039704033
849;0.07074717;315.7771552607945;945.7841525626372;-767.7956487495817
850;0.0708305;247.8180286575254;930.8290729227015;-748.4673823515502
851;0.07091383;179.1462918181595;918.5170696872517;-726.0893593766788
852;0.07099716;106.5909050799608;902.0296422026845;-704.8430594478417
853;0.07108049;30.03765697517116;885.9584798142863;-686.3878942502021
854;0.07116382;-45.33250576070856;871.8255631543623;-665.0943275614866
855;0.07124715;-119.6057001956585;858.4104623757376;-641.6006224294623
856;0.07133048;-193.8731667918774;846.0603279610077;-619.6208180963138
857;0.07141381000000001;-266.7893494196491;836.8460332964269;-596.9091330070446
858;0.07149714;-334.8315678164061;833.8342337397613;-568.9833660549631
859;0.07158047000000001;-405.1364437050149;827.7988135688516;-545.5406684955051
860;0.0716638;-477.2183169730595;818.9130570068548;-524.2901024988499
861;0.07174713000000001;-545.4967822313318;813.6039809492703;-501.5261153655821
862;0.07183046;-609.316191825758;811.3659698728067;-478.0074300391828
863;0.07191379000000001;-671.1008113292102;807.5167999031582;-455.9773459054603
864;0.07199712;-728.9549409964486;803.9919440168484;-435.5374804614029
865;0.07208045;-781.3259745727925;801.8373721977467;-414.9673459546328
866;0.07216378;-828.8272438004855;800.125477053973;-394.9242575630132
867;0.07224711;-871.4088820820809;799.4122542630978;-375.3138829017884
868;0.07233044;-909.2219238890234;798.3478668151165;-355.324382455564
869;0.07241377;-939.4953645276249;797.6706775231994;-334.7311159768278
870;0.07249709999999999;-964.5115631331903;796.8575452797827;-313.8257637064186
871;0.07258043;-985.2085323888815;796.2729315606755;-291.6852633516768
872;0.07266376000000001;-1002.2326281112;795.2803417920516;-268.1265801707788
873;0.07274709;-1014.824444332674;794.3355833641752;-243.479201908744
874;0.07283042000000001;-1025.441444621541;792.9434327992699;-216.905596835309
875;0.07291375;-1033.772740978314;792.2621887474792;-188.7044961406702
876;0.07299708000000001;-1039.773358667953;790.9710478235426;-158.1385945622403
877;0.07308041;-1044.785347519571;789.1954297712525;-124.8034830735798
878;0.07316374;-1046.686019003364;787.6409314808787;-87.02884218984475
879;0.07324707;-1049.978540974764;784.4677841412489;-45.03762402342954
880;0.0733304;-1052.080205012372;781.1071993452739;2.128703705211283
881;0.07341373;-1054.5451592499;776.2866713292792;53.94052420051776
882;0.07349706;-1057.710050522245;770.3237332376584;109.9050050668662
883;0.07358039;-1059.962190250477;762.4427339988879;169.2715855520579
884;0.07366372;-1062.741767206211;755.1159157678801;231.9052533313987
885;0.07374705000000001;-1062.722825844084;746.4940320747414;296.7569143534176
886;0.07383038;-1064.089969217336;737.3917201290785;362.9029471526718
887;0.07391371000000001;-1064.821637332304;727.5905877120141;429.7841966478006
888;0.07399704;-1065.905580899625;717.0602303090129;496.9796218189264
889;0.07408037000000001;-1064.984371385461;706.8012382741742;563.9041778365779
890;0.0741637;-1064.90557559203;696.3064734799857;630.2884182193367
891;0.07424703000000001;-1065.666973657648;683.0274347950844;695.3334389567573
892;0.07433036;-1063.651139917228;668.4762697032266;759.4888589081593
893;0.07441369;-1060.800217217593;653.3339474942984;822.8071970149875
894;0.07449702;-1058.354995029674;637.1174812285366;884.1375296971823
895;0.07458035;-1054.739467795047;619.1359648824905;943.1606758673203
896;0.07466368;-1049.047931152319;601.3734993875386;998.9332569633613
897;0.07474701;-1042.336929589053;581.3515921485656;1050.011943184226
898;0.07483034;-1036.07921707324;560.8127142365105;1096.522137600968
899;0.07491367;-1027.445816044353;539.9410767774906;1137.90830885157
900;0.07499700000000001;-1020.458428881029;517.669862740445;1174.557263357954
901;0.07508033;-1013.29397237608;493.5827407166577;1204.725947795229
902;0.07516366000000001;-1006.032761411571;468.9272823541003;1227.445903115753
903;0.07524699;-998.97155167996;443.2022537867519;1244.043095696949
904;0.07533032000000001;-992.6257081610318;417.1672476980201;1255.552594391637
905;0.07541365;-987.0747483740478;391.0982838992647;1264.048285617077
906;0.07549698000000001;-979.7778856044529;365.6806577960299;1267.703449440796
907;0.07558031;-974.0905896808305;340.5193898039872;1267.979221577942
908;0.07566364;-969.278220551019;314.7165969016414;1268.237387712419
909;0.07574697;-966.5437748969465;287.9633126563793;1267.27057473473
910;0.0758303;-963.6167319062752;260.156374795433;1262.134981524622
911;0.07591363;-960.9174803650134;231.1316725566284;1251.969562852037
912;0.07599696;-958.6392112183491;199.6861523311012;1242.072256150385
913;0.07608029000000001;-955.4331732021111;165.1222623223406;1233.633232090796
914;0.07616362;-952.9328617782438;127.3364474172381;1225.002062176137
915;0.07624695000000001;-950.7397594720501;85.38591532776519;1212.546974851217
916;0.07633028;-947.4137346207309;39.97193224248418;1198.675184112423
917;0.07641361000000001;-942.7101602449111;-7.5335654332621;1191.127343523875
918;0.07649694;-937.2376476556698;-57.69954221764516;1187.954958697629
919;0.07658027000000001;-931.4760976626878;-111.5248494379327;1178.518111318245
920;0.0766636;-925.9092989971313;-168.1556379788549;1168.548479053137
921;0.07674693;-918.6616754054779;-225.7882664540364;1158.893324384416
922;0.07683026;-911.4893997731537;-286.2489521195834;1148.066160946296
923;0.07691359;-902.7986084434544;-346.7780067481492;1137.05656303182
924;0.07699692;-897.0676951408357;-411.0475509343117;1125.586927727591
925;0.07708025;-888.6590741324723;-472.486201385217;1115.187783508761
926;0.07716358;-876.7461895678082;-529.9194078378925;1105.534430357098
927;0.07724691;-869.271308435508;-592.6894073414923;1092.437593899801
928;0.07733024000000001;-853.1980363037867;-642.4906929879904;1086.543661367874
929;0.07741357;-848.7326076936326;-707.2133605774156;1068.059112115434
930;0.07749690000000001;-833.9832699201983;-750.9486384724088;1060.76850434515
931;0.07758023;-821.3685532074419;-795.8193958808209;1049.830138929914
932;0.07766356000000001;-809.4917495072538;-841.6046961875885;1033.768842522346
933;0.07774689;-791.1522764359257;-872.2140877827312;1023.906058069621
934;0.07783022000000001;-771.4058496778657;-899.9567112496801;1014.25883671867
935;0.07791355;-757.4661702251162;-932.0955075823525;996.0238204200173
936;0.07799688;-732.2291866972433;-942.4239061544965;987.8504174573114
937;0.07808021;-728.1092660556973;-980.47464548779;955.8693087668515
938;0.07816354;-699.3408556682657;-980.8588626464914;950.5402287875467
939;0.07824687;-687.3169805376708;-1001.154132535979;925.0171311508066
940;0.0783302;-660.0836843662022;-998.0471643997381;918.5035209110509
941;0.07841353;-634.2532002589527;-995.7748538922727;905.4207565643344
942;0.07849686;-614.7056591614959;-999.397523340315;881.7300500967452
943;0.07858019000000001;-584.4992816070987;-995.3905604832304;871.131813720197
944;0.07866352;-553.324996983716;-993.2458108775442;856.722072556535
945;0.07874685000000001;-514.2920546029776;-984.5450089287274;843.1384343157047
946;0.07883018;-478.3888487689722;-983.4737588304671;819.0864877486879
947;0.07891351000000001;-431.2222332436685;-972.847785743186;802.3893123948473
948;0.07899684;-378.6758215464673;-961.7562767943522;782.9550429782065
949;0.07908017000000001;-317.0039478766447;-947.0827974210763;764.0961230582539
950;0.0791635;-249.5698640838891;-933.1052965770675;743.7977888170452
951;0.07924683;-178.4535456143695;-916.2845618100657;723.6578617640923
952;0.07933016;-106.0891712136044;-903.153507525067;702.1943656819874
953;0.07941349;-32.3339835649408;-887.826678650864;680.7371106373873
954;0.07949682;41.75747931398906;-873.4517529199877;659.2257648380764
955;0.07958015;115.1777768956903;-863.6289825637513;636.5224450458255
956;0.07966348000000001;188.6680911423917;-852.3505080764994;614.3978945978757
957;0.07974681;261.7297286345303;-841.4842347882483;592.4459961298833
958;0.07983014000000001;333.8710924231625;-833.4155871646908;570.5691815799837
959;0.07991347;405.1851017161669;-826.115651836271;549.5467234614363
960;0.07999680000000001;475.6705170509265;-819.7017402310798;527.91453439806
961;0.08008013;544.3356695312316;-813.7398412164041;506.5777813011655
962;0.08016346000000001;609.8720332236537;-808.9383974408805;485.0376744557337
963;0.08024679;671.8026865231166;-805.4207468581329;464.0305605734736
964;0.08033012;728.8480431366062;-803.0874169327882;443.2249512136485
965;0.08041345;781.3039098378292;-800.6659919518609;422.8568387402492
966;0.08049678;828.7773844430084;-799.0373967527247;402.1374797007671
967;0.08058011;871.5017975843449;-798.5248571939865;381.4561844772081
968;0.08066344;909.06167416569;-797.6217993272776;360.8603120868984
969;0.08074677;939.2252525634329;-796.8129587322935;340.6425754260146
970;0.0808301;964.6618897425093;-796.252291649963;320.0212233124498
971;0.08091343000000001;984.7858594467396;-796.3565221880015;298.7097285857587
972;0.08099676;1001.342712185843;-795.1169567826669;276.2466003047339
973;0.08108009000000001;1014.003777451668;-794.4084884663138;251.7872590499616
974;0.08116342;1022.854904672532;-793.4089538985091;226.1290851824094
975;0.08124674999999999;1031.532479582822;-792.3295978427318;198.4233348104877
976;0.08133008;1036.702173471323;-791.4961413840409;167.5536914471168
977;0.08141341000000001;1041.696856606045;-789.2340465886216;133.0292224910474
978;0.08149674;1043.523367355166;-787.7330112092111;93.89574598970734
979;0.08158007;1044.173602596078;-785.4963661364839;49.57207187302435
980;0.0816634;1047.630202148212;-781.8915852637813;0.5031032805168734
981;0.08174673;1050.696092318645;-777.505513362158;-52.81445636983158
982;0.08183006;1052.714955264986;-772.2597689653833;-109.9657612632129
983;0.08191339;1054.331593196019;-764.7598045005166;-170.2539619261755
984;0.08199672;1055.471930475142;-757.6783721044101;-233.3417446395335
985;0.08208005;1055.863331008222;-749.0392274629568;-298.3203993131036
986;0.08216337999999999;1054.976444614865;-739.8842527902842;-364.6621279487239
987;0.08224671;1055.389265220591;-730.2922186377043;-431.7378659605854
988;0.08233003999999999;1055.455514394544;-720.0258913144207;-498.908666442685
989;0.08241337;1055.374228995454;-708.9223550172054;-565.507498724314
990;0.08249669999999999;1056.211426521978;-697.3765689551279;-631.7274033953908
991;0.08258003;1054.818004952768;-684.0379124131427;-696.7907560241973
992;0.08266336000000001;1052.182245895903;-670.4028933698526;-761.090326361709
993;0.08274669;1050.508480325202;-655.9609504730196;-824.4935463186081
994;0.08283002;1047.231538650953;-639.5562770402225;-885.7890760011348
995;0.08291335;1042.964000131198;-621.7081527578085;-944.6992691601737
996;0.08299668;1038.062378455347;-603.2958321451391;-1000.241880157672
997;0.08308001;1032.312488545293;-583.5200322548644;-1051.584567856825
998;0.08316334;1026.940154190155;-562.8754917407889;-1097.568865646348
999;0.08324666999999999;1020.88143539974;-541.8513184355819;-1138.728724506522
1000;0.08333;1015.035905562773;-519.7923868391624;-1175.292284871118
1001;0.08341332999999999;1008.301980042279;-496.9705513218716;-1204.941111232273
1002;0.08349666;1002.150463354016;-472.3746340273892;-1227.722139259997
1003;0.08357998999999999;996.3874134601546;-447.3015212543097;-1244.129244833621
1004;0.08366332;989.9340021080225;-421.9547089046571;-1256.395200897754
1005;0.08374664999999999;984.058789706917;-396.1593874553583;-1264.293016862607
1006;0.08382998;978.0888530869539;-370.7374243267031;-1268.180679719067
1007;0.08391331;972.3033655226283;-346.1234321754731;-1270.392080210836
1008;0.08399664;967.646922497527;-321.2704798366832;-1270.46947709374
1009;0.08407997;963.6973838981669;-295.5627660074688;-1268.150618140595
1010;0.0841633;960.2923281722781;-268.2872574660859;-1263.320447004442
1011;0.08424663;957.3926960820528;-239.3246556974667;-1256.695800294596
1012;0.08432996;955.5155694768713;-206.9967537100638;-1247.515828537278
1013;0.08441329;953.3882249727315;-171.3878437932437;-1235.71411999716
1014;0.08449661999999999;951.8116863976189;-133.1640899191302;-1228.325544686353
1015;0.08457995;949.8364527100061;-91.01510483958047;-1220.355015568728
1016;0.08466327999999999;946.637006948712;-45.64793915224883;-1210.862071363973
1017;0.08474661;942.3001550835107;2.860532470387499;-1200.444037941298
1018;0.08482993999999999;937.628149219653;55.1205139634006;-1188.510720091428
1019;0.08491327;931.5608172122825;109.5590570510887;-1177.932039201939
1020;0.08499660000000001;925.2036538037511;166.5630711411059;-1167.235149309235
1021;0.08507993;917.5663143966686;225.1620243637301;-1157.898092242996
1022;0.08516326;909.6863110030239;285.0435962882585;-1148.102383692171
1023;0.08524659;901.4410752472259;346.0071240935615;-1137.314971138264
1024;0.08532992;892.770735467717;407.6299008775729;-1126.187807052132
1025;0.08541325;883.8481236848669;468.6536939673903;-1115.714778578347
1026;0.08549658;874.1722537100927;529.790213401138;-1105.2216215627
1027;0.08557991;863.9721046999488;589.8991562764635;-1094.074565058776
1028;0.08566324;852.8953321769385;647.2144733121778;-1081.899887711574
1029;0.08574656999999999;840.7231121059217;701.1408606780254;-1070.611333970332
1030;0.0858299;828.1865056942557;751.3976475315658;-1056.743166119401
1031;0.08591322999999999;814.6132883933055;796.8694341144555;-1043.891103399004
1032;0.08599656;800.1849794924274;837.0919765878577;-1031.90295840035
1033;0.08607988999999999;785.0355650523659;873.513615196606;-1017.727944916863
1034;0.08616322;768.7763428450604;905.1240587427595;-1004.038106682953
1035;0.08624655000000001;751.6406742513742;930.6582168710404;-989.1611504857203
1036;0.08632988;733.7543881371598;952.4245026552164;-974.1451909063464
1037;0.08641321;713.984802558162;968.568468907273;-958.8138150796843
1038;0.08649654;693.3089806671106;981.0344439580352;-943.2035565543532
1039;0.08657987;671.2850632097609;988.7789633859113;-928.5880437399412
1040;0.0866632;647.6981163052067;992.9832049510806;-913.3689474199555
1041;0.08674653;622.3425946365642;994.3217833995514;-898.8996732756277
1042;0.08682985999999999;595.6577325297748;994.4274388110571;-884.1524543468918
1043;0.08691319;567.6574336171109;993.5402549572276;-868.9848189898528
1044;0.08699651999999999;537.700812637466;990.6855073255708;-853.7771829631216
1045;0.08707985;504.2020250570638;987.3326391594474;-837.5927002249693
1046;0.08716317999999999;465.8483015855232;980.8341447930853;-821.0055104514399
1047;0.08724651;422.3905951267745;972.3890340541013;-803.6550465728631
1048;0.08732984000000001;371.9731832936337;961.3653803413871;-785.8506160892736
1049;0.08741317;312.2018101117266;947.1682392119861;-768.0281856139883
1050;0.0874965;246.2797468680662;931.7098401310321;-749.1262710478665
1051;0.08757983;179.8426484798411;921.3288869139723;-726.9648077464802
1052;0.08766316;108.1765174535732;906.5100782977846;-706.0935139329458
1053;0.08774649;34.38980400528968;891.9163235455959;-685.2216971888344
1054;0.08782982;-40.21609817167835;877.0891809011164;-663.72443068506
1055;0.08791315;-114.4119742646482;863.8678190983231;-641.5705313539951
1056;0.08799648;-189.0224131547212;851.9232917843814;-622.5676179523389
1057;0.08807980999999999;-263.0852037304745;840.346699638161;-600.4985161907636
1058;0.08816314;-335.7439614316261;831.1205409140548;-578.447220004469
1059;0.08824646999999999;-407.0743242993034;823.9717546097969;-556.6696855641733
1060;0.0883298;-477.2202881346241;817.1008827921585;-534.3978209864265
1061;0.08841312999999999;-542.4476924891861;814.9317942789465;-508.2057473410367
1062;0.08849646;-608.6044625806961;809.1271509260496;-487.1794983025472
1063;0.08857979000000001;-667.90371694318;808.4578805515883;-461.6892322345739
1064;0.08866312;-725.036180255732;805.3385755078612;-439.7545507173302
1065;0.08874645;-777.871494652047;802.5917391807282;-419.688201710264
1066;0.08882978;-825.5506083669835;800.6709511489241;-399.6456656455902
1067;0.08891311;-868.4602326826946;798.7402051090721;-379.5560981617105
1068;0.08899644;-906.3697806607207;797.10725390836;-360.0926281057842
1069;0.08907977;-936.5810881701235;796.0215335067286;-340.5753950211557
1070;0.0891631;-961.6163989381482;795.3491498289435;-320.3795573187696
1071;0.08924643;-981.8847396566189;794.3235685305227;-298.971272038335
1072;0.08932975999999999;-998.25572918427;793.208734560777;-276.2315539474981
1073;0.08941309;-1009.643699980532;793.0253179643282;-251.6188064893861
1074;0.08949641999999999;-1020.098129798795;790.9639973893765;-224.9605266425942
1075;0.08957975;-1028.542021562558;790.4092878818916;-196.9442791950417
1076;0.08966307999999999;-1033.307791649778;789.373419646544;-166.5764897872168
1077;0.08974641;-1037.469270819292;787.6965408768236;-131.3991152994564
1078;0.08982974000000001;-1041.665605446653;785.8501447331962;-91.78704044724741
1079;0.08991307;-1045.28174163689;782.8827903934566;-48.21819201888269
1080;0.0899964;-1046.952858019893;779.6042369268326;-0.2976718111428096
1081;0.09007973;-1049.279591709219;774.7784656756656;52.04179287884766
1082;0.09016306;-1049.790344155993;769.592202171237;108.7393902007476
1083;0.09024639;-1051.940419598419;762.2980700368358;168.5798308289379
1084;0.09032972;-1054.501705788823;754.9317418426862;231.4825055965345
1085;0.09041304999999999;-1055.43300923586;746.5710258875367;296.5403883049433
1086;0.09049638;-1055.517028463875;737.3275321057711;362.8876828432146
1087;0.09057970999999999;-1055.016769501514;727.6471280492055;429.963961404624
1088;0.09066304;-1054.725645574207;717.5120155682035;497.3915539603415
1089;0.09074636999999999;-1054.805651570055;707.8679953126322;564.3698407344596
1090;0.0908297;-1055.235503469081;696.2951918877757;630.655679205126
1091;0.09091303000000001;-1054.855477862343;683.3191508197896;695.8456298576317
1092;0.09099636;-1054.404147592047;669.3064519493241;760.1462589691381
1093;0.09107969;-1052.615994094089;654.2178543241697;823.427254581821
1094;0.09116302;-1048.086430842562;638.6691282409274;884.9942833193471
1095;0.09124635;-1042.790410994113;621.322657845374;944.3551904261135
1096;0.09132968;-1036.815398947019;602.908037876429;999.9978081655324
1097;0.09141301;-1030.482401207829;584.0536594352556;1051.460512384721
1098;0.09149634;-1023.818757526196;564.8199841232869;1098.046814543098
1099;0.09157967;-1016.709069336718;543.6377129765139;1139.198921967841
1100;0.09166299999999999;-1010.103178172047;521.7681719256827;1176.022316232235
1101;0.09174633;-1003.96217855359;498.3181109756666;1205.965917237549
1102;0.09182965999999999;-997.7706714793778;473.8651692751508;1228.549997089799
1103;0.09191299;-991.5197078095547;449.370255103897;1245.289743808795
1104;0.09199631999999999;-985.9676908554819;423.3776640848984;1256.270908216472
1105;0.09207965;-979.8413499864602;397.746890330051;1263.512889392028
1106;0.09216298000000001;-976.0514398818995;371.3012871267342;1268.801685448733
1107;0.09224631;-971.911928531414;345.4580537866867;1272.039911126513
1108;0.09232964;-968.7515415540205;319.7493447588242;1271.982229937851
1109;0.09241297;-965.0958178541295;293.7511790604929;1267.529581714817
1110;0.0924963;-963.0560097330152;266.1048478769253;1260.846795386645
1111;0.09257963;-960.5588159984417;237.1874644209003;1253.600866529814
1112;0.09266296;-957.4756513565605;205.7020610383915;1246.834811947813
1113;0.09274629;-954.4642575372098;171.1672393305641;1237.94694514
1114;0.09282962;-951.2493078153362;132.9997281734661;1225.957345415289
1115;0.09291294999999999;-947.7898890730302;90.92709725189775;1213.177042955135
1116;0.09299628;-942.1589515970998;46.75906430532522;1205.868868380734
1117;0.09307960999999999;-937.1823378518859;-1.110980982581474;1197.771058611976
1118;0.09316294;-931.9292381722074;-52.99641291056781;1186.678168336434
1119;0.09324627000000001;-924.9619800013361;-106.7868441047313;1178.188945059665
1120;0.0933296;-917.9406716865354;-163.5740402772911;1167.48315902584
1121;0.09341293000000001;-910.7301635337249;-222.5404358966279;1157.285741252799
1122;0.09349626;-903.1751522615483;-282.1617648304485;1147.558617034447
1123;0.09357959;-894.7666053121895;-341.7868150124089;1138.316422530565
1124;0.09366292;-886.3671624539718;-403.1998978523038;1128.76437189612
1125;0.09374625;-880.1029405302821;-466.4938529858457;1115.635067464131
1126;0.09382958;-871.564968898745;-527.9776711436926;1105.243359729872
1127;0.09391291;-861.8428620429023;-588.1220327595552;1094.093716708035
1128;0.09399623999999999;-851.2312524957064;-645.8236782800127;1082.1890070433
1129;0.09407957;-839.0294895813951;-699.784169442279;1071.403476803332
1130;0.09416289999999999;-825.9791902844618;-750.1206457906075;1058.037388842058
1131;0.09424623;-811.7769936800765;-795.3800214670018;1045.312111445715
1132;0.09432955999999999;-796.8781180950127;-835.8483547552252;1032.854042978413
1133;0.09441289;-781.6926447097885;-872.30439532505;1019.045537238041
1134;0.09449622000000001;-765.8326336481312;-904.2601022458925;1003.753649880226
1135;0.09457955;-748.3594135499782;-930.1607325892159;988.5835080634215
1136;0.09466288;-730.2144126533182;-952.1131853750435;973.3986152781513
1137;0.09474621;-711.291248682445;-968.3148666857064;958.750737315971
1138;0.09482954;-692.068258884593;-980.6520599093062;943.5123989770779
1139;0.09491287;-671.6965198529199;-989.1077463918559;928.2373470392047
1140;0.0949962;-649.0437608653301;-994.0769256769385;912.6282758034552
1141;0.09507953;-625.0558569702229;-995.2632842672172;897.2268716500778
1142;0.09516286;-599.0806479022508;-995.2513666442973;882.8064324554612
1143;0.09524618999999999;-571.4173228346197;-995.0338285419444;867.814389422393
1144;0.09532952;-541.0766601519588;-993.3437588339765;852.3074964007105
1145;0.09541284999999999;-507.0962610315871;-990.1733624299445;836.6658715129048
1146;0.09549618;-468.1869387235119;-983.5688294711607;820.3145425486422
1147;0.09557950999999999;-424.2460478298132;-975.309017265174;803.4910772812312
1148;0.09566284;-373.3123851973062;-963.2339772824938;786.0076233439822
1149;0.09574617000000001;-313.9135458303215;-950.5872949724765;767.4846505316673
1150;0.0958295;-247.9730125933522;-935.3735201850559;748.9080698440875
1151;0.09591283;-179.1169511014599;-920.6227033850978;728.335200392298
1152;0.09599616;-108.0624555051497;-907.5432625340447;708.0382805298357
1153;0.09607949;-34.69596418889083;-893.0797500727936;686.7047450314666
1154;0.09616282;39.24421341125007;-878.577122070306;665.0826437232585
1155;0.09624615;113.7626414613188;-865.0266218278501;644.0292893730261
1156;0.09632948;188.6127229138492;-852.3202278160041;622.1596775996426
1157;0.09641281;254.8225883023144;-850.2623988006844;592.6336401759819
1158;0.09649613999999999;330.4274272222754;-837.6245503345988;574.4653673628416
1159;0.09657947;404.6603525527604;-826.808934632364;555.7437214232181
1160;0.09666279999999999;474.2289056156583;-820.385096486925;532.4816208247023
1161;0.09674613;539.3601638939299;-818.5268062739772;506.0373474459648
1162;0.09682946000000001;605.2734352755547;-813.5195947996876;484.6363956470316
1163;0.09691279;667.5511023786352;-809.2986235192114;462.9107670339133
1164;0.09699612000000001;724.6161550771748;-806.2784010982789;440.386272479613
1165;0.09707945;777.5978954476629;-803.0745664904041;420.7390629860107
1166;0.09716278;825.6846794308383;-801.0064113748808;401.1531191911301
1167;0.09724611;868.5467031218834;-799.6917355578987;380.9924683861116
1168;0.09732944;906.6171705019314;-797.8695650575751;360.9383972398776
1169;0.09741277;937.1854487086973;-796.7809558564597;340.1480172081561
1170;0.0974961;962.1717534704921;-795.4864346655718;318.5058579993123
1171;0.09757942999999999;982.3834716644828;-795.13417657832;294.957799211148
1172;0.09766276;998.7510043593728;-793.7912939989543;271.2564674861993
1173;0.09774608999999999;1011.313174278324;-792.3890600408649;245.5275821982187
1174;0.09782942;1021.886308625916;-790.7676635040572;220.9629678872359
1175;0.09791274999999999;1030.248624371856;-789.6890947001083;193.4102811770993
1176;0.09799608;1034.47743158201;-788.9736634128914;162.0412100561367
1177;0.09807941000000001;1038.546324674354;-786.9540039831201;128.1653761205531
1178;0.09816274;1042.627690170204;-785.0486906326817;90.06627707147668
1179;0.09824607;1046.055090583532;-782.1710983459775;47.31854086273623
1180;0.0983294;1047.597333363696;-778.744455221849;-0.1804639987996421
1181;0.09841273;1049.799838210338;-773.9697829824056;-52.07020637347531
1182;0.09849606;1051.780012159598;-768.0456712073021;-108.3713450708771
1183;0.09857939;1053.673695430312;-760.4518763812379;-168.0476846872395
1184;0.09866272;1055.723687842314;-753.0697445580722;-230.8030967052882
1185;0.09874605;1056.199210575116;-744.6501100637985;-295.8141174625483
1186;0.09882937999999999;1056.407293562213;-735.8357657421126;-362.2485305515621
1187;0.09891271;1055.759545214008;-726.294465109719;-429.2834890853732
1188;0.09899603999999999;1055.958659238884;-715.8468650189058;-496.5526779653183
1189;0.09907937;1056.635822082441;-705.5201735968911;-563.3829492359006
1190;0.09916269999999999;1056.956667537959;-693.8994927611687;-629.6980558153247
1191;0.09924603;1056.046649463207;-681.2073647539271;-694.9518970845537
1192;0.09932936000000001;1053.656802144629;-667.5874353227886;-759.3646262325373
1193;0.09941269;1050.61527516154;-652.6919386158274;-822.7879106027301
1194;0.09949602;1045.578103817836;-637.2211127313697;-884.5302201581011
1195;0.09957935;1040.447161503896;-619.9984809688932;-943.6973732374323
1196;0.09966268;1034.097532277749;-602.2675439595604;-999.5894434309976
1197;0.09974601;1028.402900712323;-583.1074747259942;-1051.131711280067
1198;0.09982934;1022.744387240519;-563.1441603572855;-1097.312573553292
1199;0.09991267;1016.390243673109;-542.4704781163367;-1138.548408720554
1200;0.099996;1009.916783289871;-520.976711529984;-1175.249279039064
